buggy_B2,buggy_AG,buggy_MA,buggy_RA,ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp,commit_date
clean,clean,clean,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,1.6094379124341005,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-28 10:06:17-07:00
buggy,clean,clean,clean,1.6094379124341005,2.5649493574615367,3.8501476017100575,1.6708542609288426,8.622633703874234,0.0,0.0,0,0.0,0.0,0.0,0.6931471805599453,0.6917104368233707,0.0,2014-04-29 20:19:51+02:00
buggy,clean,clean,clean,1.3862943611198906,2.3978952727983707,3.688879454113936,1.6608881229434778,7.0630481633881725,7.6236419465115715,4.837298890665694,0,0.6931471805599453,0.570544858467613,0.6931471805599453,1.0986122886681098,1.0939430150864315,0.6931471805599453,2014-05-01 21:22:40+02:00
buggy,clean,clean,clean,1.3862943611198906,2.19722457733622,2.4849066497880004,1.2796629663489087,5.645446897643238,5.802118375377063,5.220778033233214,0,0.6931471805599453,0.0,1.0986122886681098,1.3862943611198906,1.3815329691533818,1.0986122886681098,2014-05-02 12:12:49+02:00
buggy,buggy,buggy,buggy,1.0986122886681098,1.6094379124341005,2.19722457733622,1.1837493258649472,4.927253685157205,4.499809670330265,4.525856379268366,0,0.6931471805599453,0.0,1.0986122886681098,1.6094379124341005,1.6056169683851589,1.3862943611198906,2014-05-02 12:21:50+02:00
clean,clean,clean,clean,0.0,0.0,0.0,0.0,0.0,0.0,4.787194079437089,0,0.0,0.0,0.0,1.791759469228055,1.7885622368073535,0.0,2014-05-02 12:30:47+02:00
buggy,buggy,buggy,buggy,1.0986122886681098,1.6094379124341005,2.079441541679836,1.2877711059489718,5.003946305945459,3.1780538303479458,4.789869865187013,0,0.6931471805599453,0.0,1.3862943611198906,1.791759469228055,1.943006603016056,1.6094379124341005,2014-05-02 14:11:32+02:00
clean,clean,clean,clean,0.6931471805599453,0.6931471805599453,1.3862943611198906,0.7798012165925068,3.4657359027997265,0.0,4.750712491278749,0,0.6931471805599453,0.0,1.3862943611198906,1.9459101490553128,2.076882981603639,1.791759469228055,2014-05-02 14:22:38+02:00
buggy,clean,clean,clean,1.0986122886681098,2.079441541679836,3.295836866004329,1.4614993734896935,5.805134968916488,4.204692619390966,4.799515935748848,1,0.6931471805599453,0.5663954749208014,1.9459101490553128,2.079441541679836,2.19418291775156,1.9459101490553128,2014-05-02 21:58:05+02:00
clean,buggy,buggy,buggy,1.3862943611198906,2.079441541679836,2.8903717578961645,1.4467898805931163,6.1463292576688975,4.770684624465665,4.8006402156255525,0,0.6931471805599453,0.1541506798272582,1.791759469228055,2.19722457733622,2.29825122996108,2.079441541679836,2014-05-03 13:34:38+02:00
clean,clean,clean,clean,1.0986122886681098,1.9459101490553128,2.6390573296152584,1.391342066582603,5.579729825986222,5.111987788356544,4.898856921584623,0,0.6931471805599453,0.0,1.3862943611198906,2.302585092994046,2.393593191130824,2.19722457733622,2014-05-03 17:05:32+02:00
clean,buggy,buggy,buggy,1.3862943611198906,1.9459101490553128,2.3978952727983707,1.370838563537904,4.990432586778736,4.204692619390966,5.123368564083496,0,0.6931471805599453,0.0,1.6094379124341005,2.3978952727983707,2.480608247232854,2.302585092994046,2014-05-03 20:30:23+02:00
buggy,buggy,buggy,buggy,1.0986122886681098,1.9459101490553128,2.70805020110221,1.4625833430902673,5.093750200806762,3.367295829986474,5.418953471186827,0,0.6931471805599453,0.1670540846631661,1.9459101490553128,2.4849066497880004,2.5592413564023846,2.3978952727983707,2014-05-04 13:07:15+02:00
clean,clean,clean,clean,1.0986122886681098,1.3862943611198906,1.3862943611198906,0.8998149147503518,1.9459101490553128,1.9459101490553128,4.133565275375382,0,0.6931471805599453,0.0,0.0,2.5649493574615367,2.633674165834088,2.3978952727983707,2014-05-04 13:55:04+02:00
clean,clean,buggy,buggy,1.0986122886681098,1.0986122886681098,1.3862943611198906,0.3421633382161415,5.69035945432406,2.302585092994046,4.924835304292923,0,0.6931471805599453,0.0,0.6931471805599453,2.6390573296152584,2.702236328611338,2.5649493574615367,2014-05-04 21:22:59+02:00
clean,clean,clean,clean,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.5089796042419563,5.288267030694535,0.0,5.231108616854587,0,0.6931471805599453,0.0,0.6931471805599453,2.70805020110221,2.76710071191798,2.5649493574615367,2014-05-04 21:44:42+02:00
clean,buggy,buggy,buggy,1.0986122886681098,1.3862943611198906,1.3862943611198906,0.6410549964203449,3.688879454113936,0.0,5.3996698608083245,0,0.6931471805599453,0.0,0.6931471805599453,2.772588722239781,2.828035314181869,2.70805020110221,2014-05-04 21:52:23+02:00
buggy,buggy,buggy,buggy,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.6222528069524389,4.48863636973214,3.828641396489095,6.186208623900494,0,0.6931471805599453,0.0,1.0986122886681098,2.833213344056216,2.884293645968914,2.70805020110221,2014-05-05 08:57:50+02:00
buggy,buggy,buggy,buggy,1.0986122886681098,1.3862943611198906,1.3862943611198906,0.4836008550745078,4.007333185232471,3.218875824868201,5.931360623038277,0,0.6931471805599453,0.0,1.0986122886681098,2.8903717578961645,2.938561343904823,2.833213344056216,2014-05-05 10:05:02+02:00
clean,clean,clean,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,3.58351893845611,3.58351893845611,7.271703706887368,0,0.6931471805599453,0.0,0.6931471805599453,2.9444389791664403,2.989052212473073,2.833213344056216,2014-05-05 20:16:09+02:00
clean,buggy,buggy,buggy,1.3862943611198906,1.6094379124341005,2.079441541679836,1.1769813879242916,4.727387818712341,2.19722457733622,4.923104301610393,0,0.6931471805599453,0.0,0.6931471805599453,2.995732273553991,3.038006814123497,2.9444389791664403,2014-05-05 21:42:07+02:00
clean,buggy,buggy,buggy,1.3862943611198906,2.302585092994046,2.5649493574615367,1.323266832141931,5.43372200355424,4.343805421853684,5.19907842663104,0,0.6931471805599453,0.6061358035703155,1.9459101490553128,3.044522437723423,3.0831491655340453,2.995732273553991,2014-05-06 13:11:25+02:00
buggy,buggy,buggy,buggy,1.0986122886681098,1.6094379124341005,1.9459101490553128,1.1351361093203651,4.564348191467836,3.295836866004329,5.263553374111696,0,0.6931471805599453,0.9555114450274363,1.791759469228055,3.091042453358316,3.127812606119827,3.044522437723423,2014-05-06 14:25:00+02:00
clean,clean,clean,clean,1.3862943611198906,2.079441541679836,2.19722457733622,1.2663428654608138,4.31748811353631,4.836281906951478,5.550048374714159,0,0.6931471805599453,0.6061358035703155,1.791759469228055,3.1354942159291497,3.1705512451697047,3.091042453358316,2014-05-06 15:43:38+02:00
clean,clean,clean,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.0,7.099614540256581,0,0.6931471805599453,0.0,0.0,3.1780538303479458,3.21164808738732,1.791759469228055,2014-05-06 15:58:10+02:00
buggy,buggy,buggy,buggy,1.3862943611198906,1.6094379124341005,1.791759469228055,1.08622264415885,3.49650756146648,2.19722457733622,5.3706380281276624,0,0.6931471805599453,0.0,0.6931471805599453,3.218875824868201,3.2511266351936468,3.1780538303479458,2014-05-06 16:09:48+02:00
buggy,buggy,buggy,buggy,1.0986122886681098,1.3862943611198906,1.3862943611198906,0.236175376300534,4.7535901911063645,4.543294782270004,5.776619798608468,0,0.6931471805599453,0.6931471805599453,1.0986122886681098,3.258096538021482,3.2873561288679105,3.1780538303479458,2014-05-07 08:23:43+02:00
buggy,buggy,buggy,buggy,1.0986122886681098,1.9459101490553128,2.079441541679836,0.9423987180889256,5.666426688112432,4.5217885770490405,5.695174100119601,0,0.6931471805599453,0.5596157879354227,1.6094379124341005,3.295836866004329,3.32261808830629,3.218875824868201,2014-05-07 21:19:30+02:00
buggy,buggy,buggy,buggy,1.0986122886681098,1.791759469228055,1.791759469228055,0.916678779570368,5.389071729816501,5.187385805840755,5.981919134264451,0,0.6931471805599453,0.0,1.3862943611198906,3.332204510175204,3.356799714639774,3.258096538021482,2014-05-08 08:42:40+02:00
buggy,buggy,buggy,buggy,1.0986122886681098,1.791759469228055,1.9459101490553128,0.6508011526481129,4.890349128221754,4.30406509320417,6.024657514463746,0,0.6931471805599453,0.0,1.3862943611198906,3.367295829986474,3.390611849283529,3.295836866004329,2014-05-08 12:45:09+02:00
clean,buggy,buggy,buggy,1.0986122886681098,1.791759469228055,1.9459101490553128,1.0632125466518934,5.0238805208462765,4.219507705176107,6.071122565413435,0,0.6931471805599453,0.0,1.3862943611198906,3.4011973816621555,3.4236092206388284,3.332204510175204,2014-05-08 13:59:39+02:00
clean,buggy,buggy,buggy,1.0986122886681098,1.6094379124341005,1.6094379124341005,0.766848019872708,5.1298987149230735,4.787491742782046,6.241736765810445,0,0.6931471805599453,0.0,1.0986122886681098,3.4339872044851463,3.4552813356835657,3.367295829986474,2014-05-08 17:40:26+02:00
buggy,buggy,buggy,buggy,1.0986122886681098,1.6094379124341005,1.791759469228055,0.8757656378902391,4.356708826689592,3.9889840465642745,6.215407778592756,0,0.6931471805599453,1.01160091167848,1.6094379124341005,3.4657359027997265,3.4863367619271397,3.4011973816621555,2014-05-08 17:59:25+02:00
clean,buggy,buggy,buggy,1.0986122886681098,1.3862943611198906,1.6094379124341005,0.6726686963029934,4.290459441148391,0.6931471805599453,5.940828931139402,0,0.6931471805599453,0.8472978603872036,1.0986122886681098,3.49650756146648,3.5163378263625478,3.4339872044851463,2014-05-08 19:22:53+02:00
