buggy_B2,buggy_AG,buggy_MA,buggy_RA,ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp,commit_date
buggy,clean,clean,clean,1.791759469228055,2.9444389791664403,3.737669618283368,1.7323564894851682,7.295735072749282,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2014-01-24 02:04:05+01:00
buggy,buggy,buggy,clean,1.6094379124341005,1.791759469228055,2.302585092994046,1.2098575189136198,5.41610040220442,5.093750200806762,4.323396550222477,1,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.6926469695167974,0.6931471805599453,2014-01-24 10:50:18+01:00
clean,clean,clean,clean,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6393625032749577,0.0,4.543294782270004,3.8607297110405954,0,0.6931471805599453,0.0,0.0,1.0986122886681098,1.0982716386059366,0.6931471805599453,2014-01-24 10:55:59+01:00
clean,clean,clean,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,1.0986122886681098,0.6931471805599453,6.541841358260783,0,0.6931471805599453,0.0,0.0,1.3862943611198906,1.386035841615852,0.6931471805599453,2014-01-24 10:58:07+01:00
clean,clean,clean,clean,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.276278774548081,0.0,3.970291913552122,5.545042737131073,0,0.6931471805599453,0.0,0.0,1.6094379124341005,1.6092268670762262,1.0986122886681098,2014-01-24 11:00:54+01:00
clean,clean,clean,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,4.418840607796598,0.0,0.0,0,0.6931471805599453,0.0,0.0,1.791759469228055,1.791565504866061,1.0986122886681098,2014-01-24 11:12:19+01:00
buggy,buggy,buggy,buggy,1.6094379124341005,2.19722457733622,2.772588722239781,1.4018382896240786,5.834810737062605,5.081404364984463,4.09323283336941,0,0.6931471805599453,0.0,1.0986122886681098,1.9459101490553128,1.9444951590452328,1.791759469228055,2014-01-24 23:58:51+01:00
buggy,buggy,buggy,buggy,1.6094379124341005,2.079441541679836,2.70805020110221,1.437868617929058,5.950642552587727,5.613128106388071,4.248495242049359,0,0.6931471805599453,0.0800427076735364,1.3862943611198906,2.079441541679836,2.0762540745537703,1.9459101490553128,2014-01-25 19:33:12+01:00
buggy,buggy,buggy,buggy,1.6094379124341005,2.302585092994046,2.70805020110221,1.3468652046724772,5.613128106388071,4.382026634673881,4.158883083359672,0,0.6931471805599453,0.1177830356563834,1.6094379124341005,2.19722457733622,2.1935921770529982,1.791759469228055,2014-01-26 03:27:55+01:00
buggy,buggy,buggy,buggy,1.3862943611198906,2.079441541679836,2.70805020110221,1.311155028032113,5.998936561946683,4.762173934797756,4.555379521485076,0,0.6931471805599453,0.7985076962177716,1.791759469228055,2.302585092994046,2.29511002457061,1.9459101490553128,2014-01-27 20:40:42+01:00
buggy,buggy,buggy,buggy,1.6094379124341005,2.3978952727983707,2.8903717578961645,1.4290606845389413,6.666956792429207,4.406719247264253,4.072539932255248,0,0.6931471805599453,0.4700036292457356,1.9459101490553128,2.3978952727983707,2.388770079534986,2.079441541679836,2014-01-28 19:21:54+01:00
buggy,buggy,buggy,buggy,1.3862943611198906,1.3862943611198906,1.9459101490553128,0.9448495762139156,5.3981627015177525,5.560681631015528,5.12594614060725,0,0.6931471805599453,0.2231435513142097,1.6094379124341005,2.4849066497880004,2.476235615364019,2.19722457733622,2014-01-28 22:21:08+01:00
