buggy_B2,buggy_AG,buggy_MA,buggy_RA,ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp,commit_date
buggy,clean,clean,clean,1.3862943611198906,2.079441541679836,3.258096538021482,1.6023875426151977,7.151485463904735,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-23 19:22:06+01:00
buggy,buggy,buggy,buggy,0.6931471805599453,1.0986122886681098,1.791759469228055,1.1588811328991908,4.127134385045092,2.079441541679836,4.468204330914934,0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.6930656646531933,0.6931471805599453,2011-12-23 20:47:48+01:00
buggy,buggy,buggy,buggy,1.0986122886681098,1.3862943611198906,1.791759469228055,0.7849029790778075,4.700480365792417,2.302585092994046,3.955082494888593,0,0.6931471805599453,0.0,1.0986122886681098,1.0986122886681098,1.0974290590948093,1.0986122886681098,2011-12-24 11:38:55+01:00
buggy,buggy,buggy,buggy,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.5087415577521587,2.302585092994046,3.912023005428146,4.59511985013459,0,0.6931471805599453,0.0,1.0986122886681098,1.3862943611198906,1.3853597438994094,1.3862943611198906,2011-12-24 12:12:08+01:00
clean,clean,clean,clean,1.0986122886681098,1.6094379124341005,1.791759469228055,0.8706757477531337,4.770684624465665,1.6094379124341005,4.409155302062135,0,0.6931471805599453,0.0,1.3862943611198906,1.6094379124341005,1.6085442734853552,1.6094379124341005,2011-12-24 13:48:11+01:00
clean,clean,clean,clean,1.0986122886681098,1.3862943611198906,1.3862943611198906,0.9068213397752865,3.4011973816621555,3.091042453358316,4.532599493153256,0,0.6931471805599453,0.0,0.6931471805599453,1.791759469228055,1.7903952855300227,1.791759469228055,2011-12-24 20:19:31+01:00
buggy,buggy,buggy,buggy,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.5265773604066889,3.7612001156935615,0.6931471805599453,4.406719247264253,0,0.6931471805599453,0.0,1.0986122886681098,1.9459101490553128,1.9446581436248416,1.9459101490553128,2011-12-24 21:10:23+01:00
buggy,buggy,buggy,buggy,0.6931471805599453,1.6094379124341005,2.3978952727983707,1.2927928650820322,5.111987788356544,4.499809670330265,4.690430029938915,0,0.6931471805599453,0.5306282510621704,1.9459101490553128,2.079441541679836,2.0765847599405154,2.079441541679836,2011-12-25 14:51:06+01:00
buggy,buggy,buggy,buggy,1.0986122886681098,1.3862943611198906,2.19722457733622,1.2572413398737905,5.1298987149230735,3.9318256327243257,4.5081084731449605,0,0.6931471805599453,0.4519851237430572,1.3862943611198906,2.19722457733622,2.1946682833237454,2.19722457733622,2011-12-25 15:01:23+01:00
buggy,buggy,buggy,buggy,1.3862943611198906,1.3862943611198906,2.19722457733622,1.1441086997131762,4.418840607796598,3.4011973816621555,2.740840023925201,0,0.6931471805599453,1.2992829841302609,0.6931471805599453,2.302585092994046,2.294565274025765,2.302585092994046,2011-12-27 23:02:41+01:00
buggy,buggy,buggy,buggy,1.3862943611198906,2.19722457733622,2.19722457733622,1.2748153164465184,4.248495242049359,2.5649493574615367,4.058285512406398,0,0.6931471805599453,1.2809338454620642,1.791759469228055,2.3978952727983707,2.3886516517951875,2.3978952727983707,2011-12-28 18:04:34+01:00
buggy,buggy,buggy,buggy,1.0986122886681098,1.6094379124341005,2.079441541679836,1.214603825592854,2.9444389791664403,2.9444389791664403,4.022797410930052,0,0.6931471805599453,0.0,1.791759469228055,2.4849066497880004,2.4764130335070567,2.4849066497880004,2011-12-28 18:18:13+01:00
buggy,buggy,buggy,buggy,1.0986122886681098,1.9459101490553128,2.19722457733622,1.2335114274716483,4.543294782270004,2.5649493574615367,4.480173695813406,1,0.6931471805599453,0.6190392084062234,2.079441541679836,2.5649493574615367,2.555152063666599,2.5649493574615367,2011-12-29 13:05:32+01:00
