buggy_B2,buggy_AG,buggy_MA,buggy_RA,ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp,commit_date
buggy,clean,clean,clean,1.3862943611198906,2.302585092994046,3.258096538021482,1.5222410279940926,7.97349996402463,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-04 15:55:42+01:00
buggy,buggy,buggy,buggy,1.3862943611198906,1.6094379124341005,1.9459101490553128,0.915487682729991,4.934473933130692,5.0369526024136295,5.526780079339846,0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.693070007860691,0.6931471805599453,2011-12-04 17:16:50+01:00
buggy,clean,clean,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,3.295836866004329,2.079441541679836,6.476972362889683,1,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,1.098539914992143,1.0986122886681098,2011-12-04 17:33:20+01:00
clean,clean,clean,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,3.951243718581428,0,0.6931471805599453,0.0,0.0,1.3862943611198906,1.3858207928666186,1.0986122886681098,2011-12-04 22:27:18+01:00
clean,clean,clean,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,2.19722457733622,1.3862943611198906,4.820281565605037,0,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.6094379124341005,1.6068817101676474,1.3862943611198906,2011-12-05 22:20:59+01:00
clean,buggy,buggy,clean,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.6926133654190211,4.477336814478207,2.8903717578961645,5.83773044716594,0,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.791759469228055,1.7873139469302248,1.6094379124341005,2011-12-06 22:48:21+01:00
clean,clean,clean,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,2.4849066497880004,1.6094379124341005,6.546785410760524,0,0.6931471805599453,0.0,0.6931471805599453,1.9459101490553128,1.9420706259659728,1.791759469228055,2011-12-06 23:07:01+01:00
clean,buggy,buggy,clean,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6861860503299586,4.718498871295094,4.454347296253507,6.731614581263264,1,0.6931471805599453,0.0,0.0,2.079441541679836,2.071721621500985,0.6931471805599453,2011-12-08 19:05:25+01:00
buggy,buggy,buggy,buggy,1.3862943611198906,1.791759469228055,2.302585092994046,1.1612976862726714,6.066108090103747,4.927253685157205,5.325175654050906,0,0.6931471805599453,1.0498221244986776,1.3862943611198906,2.19722457733622,2.1902392923210603,2.079441541679836,2011-12-08 20:20:37+01:00
clean,clean,clean,clean,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6683195336860287,0.0,3.332204510175204,2.6741486494265287,0,0.6931471805599453,0.0,0.0,2.302585092994046,2.2962587358130846,1.0986122886681098,2011-12-08 20:45:13+01:00
buggy,buggy,buggy,buggy,0.6931471805599453,1.0986122886681098,1.6094379124341005,0.6371586694345465,5.384495062789089,2.3978952727983707,5.1670690799380825,0,0.6931471805599453,1.01160091167848,1.3862943611198906,2.3978952727983707,2.3907472373824072,2.079441541679836,2011-12-09 10:20:01+01:00
clean,clean,clean,clean,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.0986122886681098,1.0986122886681098,4.406719247264253,0,0.6931471805599453,0.0,0.0,2.4849066497880004,2.477281743166709,1.791759469228055,2011-12-09 20:41:17+01:00
clean,clean,clean,clean,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.0986122886681098,0.0,5.1089711948171175,0,0.6931471805599453,0.0,0.6931471805599453,2.5649493574615367,2.5579107861874504,2.19722457733622,2011-12-09 20:42:35+01:00
buggy,buggy,buggy,buggy,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,3.6375861597263857,1.0986122886681098,5.517452896464707,0,0.6931471805599453,0.6931471805599453,0.6931471805599453,2.6390573296152584,2.632522019946241,2.302585092994046,2011-12-09 20:43:14+01:00
buggy,buggy,buggy,clean,0.6931471805599453,1.0986122886681098,1.791759469228055,1.1093884843267934,4.30406509320417,2.9444389791664403,5.841803772553575,1,0.6931471805599453,0.5877866649021191,1.0986122886681098,2.70805020110221,2.701950704986466,2.3978952727983707,2011-12-09 20:43:55+01:00
buggy,clean,clean,clean,1.0986122886681098,2.302585092994046,2.4849066497880004,1.3411006745556555,6.54965074223381,3.737669618283368,3.3436187114596443,0,0.6931471805599453,0.0,0.6931471805599453,2.772588722239781,2.76650314195756,2.4849066497880004,2011-12-10 00:11:50+01:00
buggy,buggy,buggy,buggy,1.0986122886681098,1.791759469228055,2.079441541679836,1.0244929703956525,5.236441962829949,4.61512051684126,5.740252154437592,1,0.6931471805599453,0.0,1.791759469228055,2.833213344056216,2.826263916822178,2.5649493574615367,2011-12-10 11:39:36+01:00
clean,clean,clean,clean,1.0986122886681098,1.6094379124341005,1.791759469228055,0.7214115936087275,5.337538079701318,4.007333185232471,5.38632824387075,0,0.6931471805599453,0.0,1.0986122886681098,2.8903717578961645,2.883698703588109,2.833213344056216,2011-12-10 12:41:49+01:00
buggy,buggy,buggy,buggy,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.6778333194021956,5.1298987149230735,2.19722457733622,6.541751239754887,0,0.6931471805599453,0.0,1.0986122886681098,2.9444389791664403,2.9377786227914293,2.70805020110221,2011-12-10 15:51:36+01:00
buggy,buggy,buggy,buggy,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,1.6094379124341005,1.0986122886681098,6.70073110954781,1,0.6931471805599453,0.0,0.6931471805599453,2.995732273553991,2.9891681947514424,2.772588722239781,2011-12-10 18:04:06+01:00
clean,clean,clean,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,1.9459101490553128,1.0986122886681098,5.056245805348308,0,0.6931471805599453,0.0,0.6931471805599453,3.044522437723423,3.038271403175577,2.833213344056216,2011-12-10 18:04:23+01:00
clean,clean,clean,clean,1.0986122886681098,1.0986122886681098,1.3862943611198906,0.4789444444512137,3.091042453358316,2.772588722239781,5.7879193538624,0,0.6931471805599453,0.0,0.6931471805599453,3.091042453358316,3.084759408756368,3.044522437723423,2011-12-10 21:00:06+01:00
buggy,buggy,buggy,clean,0.6931471805599453,1.6094379124341005,2.079441541679836,1.3102685454063776,4.532599493153256,0.6931471805599453,5.438079308923196,0,0.6931471805599453,0.2513144282809061,2.079441541679836,3.1354942159291497,3.1294682043719284,2.9444389791664403,2011-12-10 21:09:29+01:00
clean,clean,clean,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,1.9459101490553128,2.70805020110221,5.66988092298052,0,0.6931471805599453,0.0,0.6931471805599453,3.1780538303479458,3.1707842815133964,2.995732273553991,2011-12-11 10:55:25+01:00
buggy,buggy,buggy,clean,0.6931471805599453,1.3862943611198906,1.6094379124341005,0.4831909278166884,4.795790545596741,3.610917912644224,5.8326153464991695,0,0.6931471805599453,1.3862943611198906,1.3862943611198906,3.218875824868201,3.211729410082893,3.044522437723423,2011-12-11 12:28:28+01:00
clean,clean,clean,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,1.0986122886681098,1.6094379124341005,5.891644211825772,0,0.6931471805599453,0.0,0.6931471805599453,3.258096538021482,3.251209437052632,3.091042453358316,2011-12-11 12:37:33+01:00
clean,clean,clean,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,2.302585092994046,0.0,4.02535169073515,0,0.6931471805599453,0.0,0.6931471805599453,3.295836866004329,3.2891702177574285,3.1354942159291497,2011-12-11 12:57:03+01:00
buggy,buggy,buggy,clean,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.6892730049835186,3.295836866004329,1.3862943611198906,6.304448802421981,0,0.6931471805599453,0.0,1.0986122886681098,3.332204510175204,3.325743258431676,3.1780538303479458,2011-12-11 13:15:25+01:00
clean,clean,clean,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,2.8903717578961645,1.6094379124341005,5.918893854273146,1,0.6931471805599453,0.0,0.6931471805599453,3.367295829986474,3.3609827147164943,3.218875824868201,2011-12-11 13:56:43+01:00
buggy,buggy,buggy,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,3.332204510175204,2.772588722239781,6.71174039505618,0,0.6931471805599453,0.0,0.6931471805599453,3.4011973816621555,3.395094951035852,3.258096538021482,2011-12-11 13:56:56+01:00
clean,clean,clean,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,3.4011973816621555,2.6390573296152584,6.61338421837956,0,0.6931471805599453,0.0,0.6931471805599453,3.4339872044851463,3.4280815379341614,3.295836866004329,2011-12-11 13:57:18+01:00
buggy,buggy,buggy,clean,1.0986122886681098,1.6094379124341005,1.6094379124341005,0.8251762384760037,3.828641396489095,2.70805020110221,6.270042805310292,0,0.6931471805599453,0.0,1.3862943611198906,3.4657359027997265,3.459063704308753,3.332204510175204,2011-12-11 22:37:00+01:00
buggy,buggy,buggy,clean,1.0986122886681098,2.079441541679836,2.8903717578961645,1.2075609635338231,6.77078942390898,5.198497031265826,5.34990473533853,0,0.6931471805599453,0.9886113934537812,2.70805020110221,3.49650756146648,3.4898674455353165,3.367295829986474,2011-12-12 00:10:12+01:00
