buggy_B2,buggy_AG,buggy_MA,buggy_RA,ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp,commit_date
buggy,clean,clean,clean,1.3862943611198906,3.688879454113936,4.709530201312334,1.970379532132528,9.399472020698688,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,2012-08-29 21:35:43+01:00
buggy,clean,clean,clean,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.4203927181994628,2.3978952727983707,2.079441541679836,6.16541785423142,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,2012-09-06 22:20:44+01:00
buggy,buggy,buggy,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,1.6094379124341005,1.791759469228055,6.150602768446279,0.6931471805599453,0.6931471805599453,1.6094379124341005,0.6931471805599453,0.6931471805599453,0.6867284424654936,1.0986122886681098,2012-09-07 02:01:08+02:00
clean,buggy,buggy,buggy,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,6.093569770045136,0.6931471805599453,0.6931471805599453,1.791759469228055,0.6931471805599453,1.0986122886681098,1.0932420125135105,1.3862943611198906,2012-09-11 19:34:05+02:00
buggy,clean,clean,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,2.302585092994046,2.079441541679836,5.6937321388027,0.0,0.6931471805599453,1.791759469228055,0.6931471805599453,1.3862943611198906,1.3822606902970225,1.6094379124341005,2012-09-12 09:06:17+01:00
buggy,buggy,buggy,buggy,0.6931471805599453,0.6931471805599453,1.3862943611198906,0.93830552386209,5.700443573390687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.791759469228055,2012-09-12 09:12:24+01:00
buggy,buggy,buggy,buggy,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.6384645182224392,4.736198448394496,1.3862943611198906,6.925595197110468,0.0,0.6931471805599453,1.8718021769015916,0.6931471805599453,0.6931471805599453,0.6930863032069569,1.9459101490553128,2012-09-18 09:08:18+01:00
buggy,buggy,buggy,buggy,0.6931471805599453,1.3862943611198906,1.6094379124341005,0.824690932447235,4.31748811353631,3.5263605246161616,6.662813360206515,0.0,1.0986122886681098,2.0149030205422647,1.3862943611198906,1.0986122886681098,1.0965415618591,2.079441541679836,2012-09-18 10:12:18+01:00
clean,buggy,buggy,buggy,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.0,2.5649493574615367,2.5649493574615367,0.0,1.0986122886681098,0.0,0.0,1.3862943611198906,1.384738681928266,0.0,2012-09-19 12:56:15+01:00
clean,clean,clean,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,1.0986122886681098,0.6931471805599453,3.828641396489095,0.0,0.6931471805599453,0.0,0.0,1.6094379124341005,1.6081927271125316,0.6931471805599453,2012-09-19 12:58:23+01:00
clean,clean,clean,clean,0.0,0.0,2.302585092994046,0.0,6.135564891081739,3.1780538303479458,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.6759231234722666,0.0,2012-09-19 12:58:56+01:00
buggy,clean,clean,clean,1.0986122886681098,2.19722457733622,2.8903717578961645,1.4190574431014775,6.1779441140506,5.468060141135132,5.953548864491794,0.0,1.3862943611198906,2.383810532902447,1.6094379124341005,1.6094379124341005,1.584239685812495,2.302585092994046,2012-09-19 12:06:23-07:00
buggy,buggy,buggy,buggy,0.0,0.0,2.5649493574615367,0.0,6.7912214627261855,6.089044875446846,0.0,0.0,0.0,0.0,0.0,1.791759469228055,1.7707847835697414,0.0,2012-09-22 16:00:43+02:00
buggy,clean,clean,clean,0.6931471805599453,1.9459101490553128,2.4849066497880004,1.054679713038832,4.532599493153256,4.543294782270004,6.317328769133408,0.6931471805599453,1.3862943611198906,2.3470368556083576,1.9459101490553128,1.9459101490553128,1.9277918544284116,2.302585092994046,2012-09-22 16:14:02+02:00
buggy,buggy,buggy,buggy,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,5.683579767338681,0.0,1.0986122886681098,0.0,0.0,2.079441541679836,2.0636039466983576,2.3978952727983707,2012-09-22 17:58:57+02:00
buggy,buggy,buggy,clean,0.6931471805599453,2.302585092994046,2.6390573296152584,1.373052575883948,6.368187186350492,2.19722457733622,5.878166630687612,0.0,1.3862943611198906,1.067840629970106,1.3862943611198906,2.19722457733622,2.1791093606682783,2.4849066497880004,2012-09-22 18:00:15+02:00
clean,buggy,buggy,buggy,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.0,1.3862943611198906,7.695757990554761,0.0,1.3862943611198906,0.0,0.6931471805599453,2.302585092994046,2.2862537875285707,2.5649493574615367,2012-09-24 10:42:59+02:00
buggy,clean,clean,clean,0.6931471805599453,1.0986122886681098,1.791759469228055,1.1236994816127954,4.127134385045092,2.70805020110221,6.22455842927536,0.6931471805599453,1.3862943611198906,1.5260563034950492,1.791759469228055,1.791759469228055,1.779233549421422,2.6390573296152584,2012-09-24 11:08:16+02:00
clean,buggy,buggy,buggy,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,1.3862943611198906,1.0986122886681098,6.003887067106539,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,2.3978952727983707,2.380132231138059,2.70805020110221,2012-09-24 14:54:10+01:00
clean,clean,clean,clean,0.0,0.0,3.784189633918261,0.0,7.594381242551817,7.052721049232323,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,1.0769154892200028,0.0,2012-09-25 15:53:49+02:00
clean,clean,clean,clean,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.5593844794713967,2.19722457733622,1.9459101490553128,5.332718793265369,0.0,1.0986122886681098,2.995732273553991,0.6931471805599453,1.9459101490553128,1.9320491321892803,2.772588722239781,2012-09-25 07:16:57-07:00
clean,clean,clean,clean,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.651437205443258,1.0986122886681098,1.6094379124341005,7.1180162044653335,0.0,1.3862943611198906,0.6931471805599453,0.6931471805599453,2.079441541679836,2.0663489962534287,2.833213344056216,2012-09-25 23:27:47+01:00
clean,clean,clean,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.0,3.8501476017100575,0.0,1.3862943611198906,0.0,0.0,2.19722457733622,2.1831717106068886,1.0986122886681098,2012-09-26 09:22:49+01:00
clean,clean,clean,clean,0.0,0.0,3.7612001156935615,0.0,7.38770923908104,6.664409020350408,0.0,0.0,0.0,0.0,0.0,2.302585092994046,2.289730009125726,0.0,2012-09-27 09:38:58+01:00
clean,clean,clean,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,4.700480365792417,0.6931471805599453,0.6931471805599453,1.3862943611198906,0.6931471805599453,2.3978952727983707,2.385749136503455,2.8903717578961645,2012-09-27 11:47:20+01:00
buggy,clean,clean,clean,0.6931471805599453,1.791759469228055,2.3978952727983707,1.2524522293638216,5.777652323222656,5.513428746164983,6.213807778251423,0.6931471805599453,1.3862943611198906,1.7404661748405046,2.3978952727983707,2.4849066497880004,2.462985681390768,2.9444389791664403,2012-09-27 16:20:56+01:00
clean,buggy,buggy,buggy,0.0,0.0,2.19722457733622,0.0,6.066108090103747,5.945420608606575,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,1.3653952182351643,0.0,2012-09-27 23:06:44+02:00
buggy,clean,clean,clean,0.0,0.0,2.079441541679836,0.0,6.052089168924417,5.988961416889864,0.0,0.0,0.0,0.0,0.0,2.5649493574615367,2.5435294072496,0.0,2012-09-27 15:32:13-07:00
clean,buggy,clean,clean,0.0,0.0,2.3978952727983707,0.0,5.648974238161206,5.44673737166631,0.0,0.6931471805599453,0.0,0.0,0.0,1.6094379124341005,1.5917743058091829,0.0,2012-09-28 10:48:01+02:00
