buggy_B2,buggy_AG,buggy_MA,buggy_RA,ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp,commit_date
clean,clean,clean,clean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2008-10-28 00:58:59+00:00
buggy,clean,clean,clean,1.9459101490553128,3.737669618283368,5.6937321388027,2.100950723338146,10.942349836798464,0.0,0.0,0,0.0,0.0,0.0,0.0,0.6931417106657081,0.0,2008-10-28 01:04:44+00:00
clean,clean,clean,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,3.295836866004329,2.19722457733622,7.285506548522785,1,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,1.098600587911723,0.6931471805599453,2008-10-28 01:11:05+00:00
clean,clean,clean,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,3.1354942159291497,0.0,7.138073034044347,0,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,1.3862842062112448,1.0986122886681098,2008-10-28 01:12:03+00:00
buggy,buggy,buggy,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,5.598421958998375,0.0,0.0,0,0.0,0.0,0.0,1.3862943611198906,1.6094289513876516,0.0,2008-10-28 01:12:36+00:00
clean,clean,clean,clean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.3862943611198906,1.6094379124341005,1.7917411677114248,0.0,2008-10-28 01:19:26+00:00
clean,clean,clean,clean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.6094379124341005,1.6094379124341005,1.9458936195051888,0.0,2008-10-28 01:19:57+00:00
clean,clean,clean,clean,0.6931471805599453,2.3978952727983707,4.204692619390966,1.824296412212417,5.8944028342648505,5.8944028342648505,5.52043008370493,0,0.6931471805599453,0.0,1.791759469228055,1.6094379124341005,2.0794231939708343,1.3862943611198906,2008-10-28 01:22:17+00:00
buggy,buggy,buggy,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,1.0986122886681098,1.0986122886681098,5.4510384535657,0,0.6931471805599453,0.0,0.0,1.791759469228055,2.1971402867586534,0.6931471805599453,2008-10-28 02:02:29+00:00
clean,clean,clean,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,1.0986122886681098,1.0986122886681098,5.135798437050262,0,0.0,0.0,0.0,1.9459101490553128,2.3025077764507507,1.6094379124341005,2008-10-28 02:03:20+00:00
clean,buggy,clean,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,1.9459101490553128,1.9459101490553128,4.890349128221754,0,0.6931471805599453,0.0,0.0,2.079441541679836,2.397821987520312,0.6931471805599453,2008-10-28 02:05:04+00:00
buggy,buggy,buggy,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,1.0986122886681098,1.0986122886681098,5.598421958998375,0,0.6931471805599453,0.0,0.0,2.19722457733622,2.484838832391786,0.6931471805599453,2008-10-28 02:05:26+00:00
clean,clean,clean,clean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.302585092994046,2.5648850593835806,0.0,2008-10-28 02:06:24+00:00
clean,clean,clean,clean,0.6931471805599453,2.302585092994046,3.1780538303479458,1.6468773993859944,4.543294782270004,4.543294782270004,6.20156690882619,0,0.6931471805599453,0.0,1.791759469228055,2.302585092994046,2.6389837275142294,1.791759469228055,2008-10-28 02:14:16+00:00
clean,clean,clean,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,1.6094379124341005,0.6931471805599453,4.890349128221754,0,0.6931471805599453,0.0,0.0,2.3978952727983707,2.707928742388096,1.0986122886681098,2008-10-28 02:43:59+00:00
clean,clean,clean,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,5.424950017481403,0.0,2.9444389791664403,0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2008-10-28 03:33:16+00:00
clean,clean,clean,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,2.5649493574615367,2.302585092994046,7.155396301896734,0,0.6931471805599453,0.0,0.6931471805599453,2.4849066497880004,2.77222687213929,1.9459101490553128,2008-10-28 05:03:03+00:00
buggy,buggy,buggy,buggy,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,3.091042453358316,0.0,6.773080375655535,0,0.6931471805599453,0.0,0.6931471805599453,2.5649493574615367,2.832734398004687,2.079441541679836,2008-10-28 06:20:22+00:00
clean,clean,clean,clean,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.6094379124341005,1.6094379124341005,5.313205979041787,0,0.6931471805599453,0.0,0.0,2.6390573296152584,2.88991670207846,1.791759469228055,2008-10-28 06:21:53+00:00
clean,clean,clean,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,2.079441541679836,2.079441541679836,6.796823718274855,1,0.6931471805599453,0.0,0.6931471805599453,2.70805020110221,2.943043615088075,2.19722457733622,2008-10-28 15:17:24+00:00
clean,clean,clean,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,2.6390573296152584,0.0,5.8522024797744745,0,0.6931471805599453,0.6931471805599453,0.6931471805599453,2.772588722239781,2.993100892711814,2.302585092994046,2008-10-29 03:21:27+00:00
clean,clean,clean,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,2.8903717578961645,0.0,5.209486152841421,0,0.6931471805599453,0.6931471805599453,0.6931471805599453,2.833213344056216,3.04196071337953,2.3978952727983707,2008-10-29 03:52:20+00:00
clean,clean,clean,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,1.0986122886681098,0.0,5.4510384535657,0,0.6931471805599453,0.0,0.0,2.8903717578961645,3.0885942343873825,1.0986122886681098,2008-10-29 03:54:02+00:00
clean,clean,clean,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,2.19722457733622,0.0,4.51085950651685,0,0.6931471805599453,0.0,0.0,2.9444389791664403,3.133150236452969,1.3862943611198906,2008-10-29 03:55:19+00:00
clean,clean,clean,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.0,6.953684210870537,0,0.6931471805599453,0.6931471805599453,0.6931471805599453,2.995732273553991,3.175804049354457,2.4849066497880004,2008-10-29 03:57:17+00:00
clean,clean,clean,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,1.6094379124341005,0.6931471805599453,5.298317366548036,0,0.6931471805599453,0.0,0.6931471805599453,3.044522437723423,3.216679901308264,2.5649493574615367,2008-10-29 04:17:10+00:00
clean,clean,clean,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,1.0986122886681098,0.0,5.872117789475416,1,0.6931471805599453,0.6931471805599453,0.6931471805599453,3.091042453358316,3.255978469738639,2.6390573296152584,2008-10-29 04:20:50+00:00
clean,clean,clean,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,1.791759469228055,0.6931471805599453,4.5217885770490405,1,0.6931471805599453,0.6931471805599453,0.6931471805599453,3.1354942159291497,3.2937815117799807,2.70805020110221,2008-10-29 04:29:29+00:00
clean,clean,clean,clean,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.6222528069524389,2.19722457733622,1.9459101490553128,5.664695085948154,0,0.6931471805599453,0.6931471805599453,0.6931471805599453,3.1780538303479458,3.3302167453872107,2.9444389791664403,2008-10-29 04:32:42+00:00
clean,clean,clean,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,2.19722457733622,1.0986122886681098,5.916202062607435,0,0.6931471805599453,0.6931471805599453,0.6931471805599453,3.218875824868201,3.365171194315639,2.833213344056216,2008-10-29 06:24:48+00:00
clean,clean,clean,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,1.0986122886681098,1.0986122886681098,4.912654885736052,0,0.6931471805599453,0.0,0.0,3.258096538021482,3.3991432729277005,1.791759469228055,2008-10-29 06:25:00+00:00
clean,clean,clean,clean,1.3862943611198906,1.791759469228055,1.791759469228055,0.9422917328488952,3.9318256327243257,3.1780538303479458,5.408068230507156,0,0.6931471805599453,0.0,1.0986122886681098,3.295836866004329,3.431918094832936,3.218875824868201,2008-10-29 07:09:16+00:00
clean,clean,clean,clean,0.0,0.0,0.0,0.0,0.0,0.0,3.258096538021482,0,0.0,0.0,0.0,0.6931471805599453,0.6906703048601253,0.0,2008-10-29 23:06:40+00:00
buggy,buggy,buggy,clean,1.3862943611198906,2.079441541679836,2.302585092994046,1.173548997112758,5.7430031878094825,4.983606621708336,5.648191459256265,0,0.6931471805599453,0.1823215567939546,1.6094379124341005,3.332204510175204,3.46149855694211,3.258096538021482,2008-10-30 03:24:48+00:00
clean,clean,clean,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,1.6094379124341005,0.0,6.956545443151569,0,0.6931471805599453,0.0,0.6931471805599453,3.367295829986474,3.4922094575551847,2.995732273553991,2008-10-30 05:07:56+00:00
clean,clean,buggy,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,1.6094379124341005,1.0986122886681098,5.501258210544727,0,0.6931471805599453,0.0,0.0,3.4011973816621555,3.522187536854996,1.9459101490553128,2008-10-30 05:08:47+00:00
clean,clean,clean,clean,1.0986122886681098,1.3862943611198906,1.3862943611198906,0.314284008220028,4.941642422609304,5.049856007249537,5.51477192971145,0,0.6931471805599453,0.0,1.0986122886681098,3.4339872044851463,3.551293163691009,3.218875824868201,2008-10-30 05:09:32+00:00
clean,clean,clean,clean,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.6431127160371809,2.833213344056216,3.367295829986474,6.364750756851911,0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,3.258096538021482,2008-10-30 17:38:26+00:00
clean,clean,clean,clean,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.531337754865966,3.49650756146648,3.871201010907891,6.6240652277998935,0,1.0986122886681098,0.0,1.0986122886681098,0.6931471805599453,0.6931428046373748,3.1354942159291497,2008-10-30 17:43:02+00:00
