buggy_B2,buggy_AG,buggy_MA,buggy_RA,ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp,commit_date
buggy,clean,clean,clean,1.3862943611198906,2.5649493574615367,4.31748811353631,1.8277825945982709,8.392310009269547,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2011-08-19 22:37:35+02:00
clean,clean,clean,clean,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.6741747036796656,2.9444389791664403,3.295836866004329,5.043425116919247,0,0.6931471805599453,2.772588722239781,0.6931471805599453,0.6931471805599453,0.6724100597285118,0.6931471805599453,2011-09-04 13:35:27+02:00
buggy,clean,clean,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,2.995732273553991,0,0.6931471805599453,0.0,0.0,1.0986122886681098,1.0848218343629543,0.6931471805599453,2011-09-04 13:46:28+02:00
clean,clean,clean,clean,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.3821981523250479,4.5217885770490405,0.0,0.0,0,0.0,0.0,0.0,1.3862943611198906,1.3759685017832193,1.0986122886681098,2011-09-04 13:47:06+02:00
buggy,buggy,buggy,clean,0.6931471805599453,0.6931471805599453,1.6094379124341005,0.9578518645588512,3.218875824868201,2.302585092994046,3.963407204774625,0,0.6931471805599453,2.19722457733622,1.3862943611198906,1.6094379124341005,1.6003745428071685,1.3862943611198906,2011-09-04 22:46:53+02:00
clean,clean,clean,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,3.688879454113936,0,0.6931471805599453,0.0,0.0,0.0,0.0,1.3862943611198906,2011-09-15 21:37:19+02:00
clean,buggy,buggy,buggy,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,5.10594547390058,0.0,0.0,0,0.0,0.0,0.0,0.6931471805599453,0.693142947329596,1.6094379124341005,2011-09-15 21:41:46+02:00
buggy,buggy,buggy,buggy,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.58704145972695,4.859812404361672,0.0,0.0,0,0.0,0.0,0.0,1.0986122886681098,1.0986083672511584,1.791759469228055,2011-09-15 21:42:38+02:00
buggy,buggy,buggy,clean,1.0986122886681098,1.0986122886681098,1.791759469228055,0.9940072019504576,5.187385805840755,5.568344503761097,4.219507705176107,0,0.6931471805599453,2.6390573296152584,0.6931471805599453,1.3862943611198906,1.3862893034441128,1.9459101490553128,2011-09-15 21:44:07+02:00
buggy,buggy,buggy,buggy,1.0986122886681098,1.3862943611198906,1.6094379124341005,0.7902263854525182,4.276666119016055,3.1354942159291497,5.048252157667562,1,1.0986122886681098,2.6855773452501515,1.3862943611198906,1.791759469228055,1.75608754870746,2.079441541679836,2011-09-17 15:29:18+02:00
clean,clean,clean,clean,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.6931471805599453,1.6094379124341005,1.0986122886681098,4.07753744390572,0,1.0986122886681098,0.0,0.0,1.9459101490553128,1.9153933146931157,1.9459101490553128,2011-09-17 15:41:44+02:00
clean,clean,clean,clean,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,3.871201010907891,0.0,0.0,0,0.0,0.0,0.0,2.079441541679836,2.052789852857124,2.19722457733622,2011-09-17 15:42:13+02:00
buggy,buggy,buggy,buggy,1.0986122886681098,1.3862943611198906,1.6094379124341005,1.033880683752342,2.9444389791664403,3.6635616461296463,4.548599834499697,0,1.0986122886681098,3.367295829986474,0.6931471805599453,2.19722457733622,2.173535229465956,2.3978952727983707,2011-09-17 16:03:05+02:00
buggy,buggy,buggy,clean,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6931471805599453,4.007333185232471,0.0,0.0,0,0.0,0.0,0.0,2.302585092994046,2.2811775109833787,1.791759469228055,2011-09-17 17:10:32+02:00
clean,clean,clean,clean,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.5535963483066648,8.142354276849835,0.0,0.0,0,0.0,0.0,0.0,1.6094379124341005,1.5845538252421412,0.0,2011-09-27 11:20:21+02:00
